,user_id,item_id,rating,timestamp,age,gender,occupation,zipcode
80,851,56,5,875731489,18,M,other,29646
81,851,48,4,875731489,18,M,other,29646
82,851,588,4,875731529,18,M,other,29646
83,851,223,4,875731567,18,M,other,29646
84,851,71,4,875731567,18,M,other,29646
85,851,172,5,875731567,18,M,other,29646
86,851,204,4,875731567,18,M,other,29646
87,851,180,5,875731605,18,M,other,29646
88,851,157,4,875731605,18,M,other,29646
89,851,475,4,875731674,18,M,other,29646
90,851,64,5,875731674,18,M,other,29646
91,851,193,4,875731722,18,M,other,29646
92,851,79,4,875731722,18,M,other,29646
93,851,8,4,875731776,18,M,other,29646
94,851,228,4,875731776,18,M,other,29646
95,851,174,5,875731776,18,M,other,29646
96,851,693,5,875731816,18,M,other,29646
97,851,176,4,875731816,18,M,other,29646
98,851,483,4,875806721,18,M,other,29646
99,851,23,4,875806721,18,M,other,29646
100,851,27,4,875806765,18,M,other,29646
101,851,92,5,875806791,18,M,other,29646
102,851,144,5,875806849,18,M,other,29646
103,851,231,4,875807019,18,M,other,29646
104,851,31,4,875807058,18,M,other,29646
105,851,17,5,875807089,18,M,other,29646
106,851,307,4,878574215,18,M,other,29646
107,851,313,4,883148627,18,M,other,29646
108,851,258,4,883148669,18,M,other,29646
109,851,286,4,883148669,18,M,other,29646
110,851,340,5,883148669,18,M,other,29646
111,851,751,4,883148669,18,M,other,29646
112,851,271,5,883148692,18,M,other,29646
113,851,875,5,884205151,18,M,other,29646
114,851,346,5,884831499,18,M,other,29646
115,851,299,4,886534617,18,M,other,29646
116,851,302,5,888540054,18,M,other,29646
117,851,339,4,888540093,18,M,other,29646
118,851,355,4,888540240,18,M,other,29646
119,851,262,4,890343320,18,M,other,29646
120,851,1280,4,890343493,18,M,other,29646
121,851,303,4,890804569,18,M,other,29646
122,851,327,4,890804671,18,M,other,29646
123,851,336,4,890804691,18,M,other,29646
124,851,333,5,890862741,18,M,other,29646
125,851,1105,4,890862961,18,M,other,29646
126,851,690,4,891961166,18,M,other,29646
127,851,912,4,891961214,18,M,other,29646
128,851,347,5,891961663,18,M,other,29646
129,851,273,5,891961663,18,M,other,29646
130,851,272,5,891961663,18,M,other,29646
131,851,527,5,891961663,18,M,other,29646
132,851,50,5,891961663,18,M,other,29646
133,851,310,5,891961663,18,M,other,29646
134,851,591,5,891961663,18,M,other,29646
135,851,1016,5,891961664,18,M,other,29646
136,851,318,5,891961664,18,M,other,29646
137,851,127,5,891961664,18,M,other,29646
138,851,1143,5,891961798,18,M,other,29646
139,851,915,5,893090752,18,M,other,29646
140,712,1040,4,874729682,22,F,student,54901
141,712,220,5,874729682,22,F,student,54901
142,712,50,4,874729750,22,F,student,54901
143,712,417,4,874729750,22,F,student,54901
144,712,731,5,874729750,22,F,student,54901
145,712,623,4,874729778,22,F,student,54901
146,712,385,5,874729778,22,F,student,54901
147,712,97,5,874729816,22,F,student,54901
148,712,66,5,874729816,22,F,student,54901
149,712,96,5,874729850,22,F,student,54901
150,712,79,4,874729850,22,F,student,54901
151,712,969,4,874729850,22,F,student,54901
152,712,553,5,874729850,22,F,student,54901
153,712,181,5,874729901,22,F,student,54901
154,712,172,5,874729901,22,F,student,54901
155,712,173,5,874729901,22,F,student,54901
156,712,421,4,874729935,22,F,student,54901
157,712,402,4,874729935,22,F,student,54901
158,712,739,4,874729935,22,F,student,54901
159,712,99,4,874729995,22,F,student,54901
160,712,692,5,874729995,22,F,student,54901
161,712,174,5,874729995,22,F,student,54901
162,712,392,5,874729996,22,F,student,54901
163,712,1220,5,874729996,22,F,student,54901
164,712,812,4,874729996,22,F,student,54901
165,712,82,5,874730031,22,F,student,54901
166,712,202,4,874730031,22,F,student,54901
167,712,432,4,874730056,22,F,student,54901
168,712,746,4,874730085,22,F,student,54901
169,712,88,4,874730155,22,F,student,54901
170,712,776,4,874730155,22,F,student,54901
171,712,1055,4,874730155,22,F,student,54901
172,712,4,4,874730179,22,F,student,54901
173,712,785,5,874730206,22,F,student,54901
174,712,1469,4,874730206,22,F,student,54901
175,712,585,4,874730234,22,F,student,54901
176,712,660,4,874730234,22,F,student,54901
177,712,1503,4,874730235,22,F,student,54901
178,712,72,4,874730261,22,F,student,54901
179,712,71,5,874730261,22,F,student,54901
180,712,210,5,874730293,22,F,student,54901
181,712,622,4,874730293,22,F,student,54901
182,712,73,5,874730293,22,F,student,54901
183,712,662,5,874730320,22,F,student,54901
184,712,584,4,874730342,22,F,student,54901
185,712,732,5,874730370,22,F,student,54901
186,712,949,4,874730370,22,F,student,54901
187,712,378,4,874730370,22,F,student,54901
188,712,716,5,874730370,22,F,student,54901
189,712,196,4,874730396,22,F,student,54901
190,712,83,4,874730396,22,F,student,54901
191,712,655,5,874730467,22,F,student,54901
192,712,1053,4,874730490,22,F,student,54901
193,712,729,5,874730491,22,F,student,54901
194,712,568,5,874730491,22,F,student,54901
195,712,941,5,874730491,22,F,student,54901
196,712,495,4,874730520,22,F,student,54901
197,712,946,4,874730521,22,F,student,54901
198,712,486,4,874730521,22,F,student,54901
199,712,95,4,874730552,22,F,student,54901
200,712,38,4,874730553,22,F,student,54901
201,712,243,4,874956228,22,F,student,54901
202,712,762,4,874956244,22,F,student,54901
203,712,728,4,874956384,22,F,student,54901
204,712,588,4,874956515,22,F,student,54901
205,712,627,4,874956515,22,F,student,54901
206,712,542,4,874956543,22,F,student,54901
207,712,102,4,874956543,22,F,student,54901
208,712,768,5,874956560,22,F,student,54901
209,712,699,5,874956586,22,F,student,54901
210,712,1221,4,874956641,22,F,student,54901
211,712,366,5,874956713,22,F,student,54901
212,712,204,4,874956810,22,F,student,54901
213,712,367,4,874956841,22,F,student,54901
214,712,738,4,874956841,22,F,student,54901
215,712,781,4,874956841,22,F,student,54901
216,712,399,5,874956872,22,F,student,54901
217,712,451,5,874956872,22,F,student,54901
218,712,63,4,874956903,22,F,student,54901
219,712,996,4,874956903,22,F,student,54901
220,712,790,4,874956931,22,F,student,54901
221,712,110,5,874956956,22,F,student,54901
222,712,40,5,874956956,22,F,student,54901
223,712,944,4,874956981,22,F,student,54901
224,712,1037,4,874956981,22,F,student,54901
225,712,1036,5,874956981,22,F,student,54901
226,712,395,4,874957005,22,F,student,54901
227,712,94,4,874957005,22,F,student,54901
228,712,734,4,874957027,22,F,student,54901
229,712,1178,4,874957086,22,F,student,54901
230,712,465,4,874957113,22,F,student,54901
231,712,755,4,874957113,22,F,student,54901
232,712,140,4,874957140,22,F,student,54901
233,712,1480,4,874957161,22,F,student,54901
234,712,415,4,874957161,22,F,student,54901
235,712,398,4,874957179,22,F,student,54901
236,712,78,4,874957207,22,F,student,54901
237,712,794,4,874957243,22,F,student,54901
238,712,796,4,874957268,22,F,student,54901
239,712,1119,4,874957269,22,F,student,54901
240,712,143,5,874957306,22,F,student,54901
241,712,294,4,876251330,22,F,student,54901
242,712,142,4,876251366,22,F,student,54901
243,119,300,5,874774286,32,M,programmer,67401
244,119,286,5,874774286,32,M,programmer,67401
245,119,323,4,874774449,32,M,programmer,67401
246,119,322,4,874774449,32,M,programmer,67401
247,119,458,5,874774575,32,M,programmer,67401
248,119,275,5,874774575,32,M,programmer,67401
249,119,100,5,874774575,32,M,programmer,67401
250,119,50,5,874774718,32,M,programmer,67401
251,119,455,4,874774719,32,M,programmer,67401
252,119,741,4,874774815,32,M,programmer,67401
253,119,235,5,874774956,32,M,programmer,67401
254,119,718,5,874774956,32,M,programmer,67401
255,119,813,4,874774956,32,M,programmer,67401
256,119,277,4,874774993,32,M,programmer,67401
257,119,237,5,874775038,32,M,programmer,67401
258,119,298,4,874775038,32,M,programmer,67401
259,119,1086,4,874775136,32,M,programmer,67401
260,119,282,5,874775136,32,M,programmer,67401
261,119,412,4,874775136,32,M,programmer,67401
262,119,7,5,874775185,32,M,programmer,67401
263,119,628,4,874775185,32,M,programmer,67401
264,119,125,5,874775262,32,M,programmer,67401
265,119,93,4,874775262,32,M,programmer,67401
266,119,1016,5,874775262,32,M,programmer,67401
267,119,222,5,874775311,32,M,programmer,67401
268,119,121,4,874775311,32,M,programmer,67401
269,119,829,5,874775406,32,M,programmer,67401
270,119,742,5,874775406,32,M,programmer,67401
271,119,982,4,874775406,32,M,programmer,67401
272,119,472,4,874775406,32,M,programmer,67401
273,119,181,4,874775406,32,M,programmer,67401
274,119,287,4,874775465,32,M,programmer,67401
275,119,597,4,874775465,32,M,programmer,67401
276,119,762,4,874775465,32,M,programmer,67401
277,119,924,4,874775535,32,M,programmer,67401
278,119,117,5,874775535,32,M,programmer,67401
279,119,109,5,874775580,32,M,programmer,67401
280,119,274,4,874775580,32,M,programmer,67401
281,119,826,4,874775580,32,M,programmer,67401
282,119,475,4,874775580,32,M,programmer,67401
283,119,257,4,874775614,32,M,programmer,67401
284,119,1202,4,874775680,32,M,programmer,67401
285,119,405,4,874775815,32,M,programmer,67401
286,119,546,4,874775914,32,M,programmer,67401
287,119,1261,4,874781198,32,M,programmer,67401
288,119,56,4,874781198,32,M,programmer,67401
289,119,492,5,874781198,32,M,programmer,67401
290,119,11,5,874781198,32,M,programmer,67401
291,119,1153,5,874781198,32,M,programmer,67401
292,119,96,5,874781257,32,M,programmer,67401
293,119,194,5,874781257,32,M,programmer,67401
294,119,213,5,874781257,32,M,programmer,67401
295,119,182,4,874781303,32,M,programmer,67401
296,119,174,4,874781303,32,M,programmer,67401
297,119,168,5,874781351,32,M,programmer,67401
298,119,89,4,874781352,32,M,programmer,67401
299,119,511,5,874781407,32,M,programmer,67401
300,119,210,5,874781407,32,M,programmer,67401
301,119,64,4,874781460,32,M,programmer,67401
302,119,1260,5,874781547,32,M,programmer,67401
303,119,486,4,874781547,32,M,programmer,67401
304,119,655,5,874781628,32,M,programmer,67401
305,119,22,4,874781698,32,M,programmer,67401
306,119,188,4,874781742,32,M,programmer,67401
307,119,382,5,874781742,32,M,programmer,67401
308,119,1101,5,874781779,32,M,programmer,67401
309,119,31,5,874781779,32,M,programmer,67401
310,119,87,5,874781829,32,M,programmer,67401
311,119,193,4,874781872,32,M,programmer,67401
312,119,568,4,874781915,32,M,programmer,67401
313,119,199,5,874781994,32,M,programmer,67401
314,119,385,5,874781994,32,M,programmer,67401
315,119,124,4,874781994,32,M,programmer,67401
316,119,154,5,874782022,32,M,programmer,67401
317,119,28,5,874782022,32,M,programmer,67401
318,119,697,5,874782068,32,M,programmer,67401
319,119,86,4,874782068,32,M,programmer,67401
320,119,658,5,874782127,32,M,programmer,67401
321,119,716,5,874782190,32,M,programmer,67401
322,119,449,5,874782190,32,M,programmer,67401
323,119,172,4,874782191,32,M,programmer,67401
324,119,132,5,874782228,32,M,programmer,67401
325,119,879,5,875720232,32,M,programmer,67401
326,119,328,4,876923913,32,M,programmer,67401
327,119,310,5,886175117,32,M,programmer,67401
328,119,268,5,886175117,32,M,programmer,67401
329,119,288,4,886175150,32,M,programmer,67401
330,119,271,4,886175150,32,M,programmer,67401
331,119,332,4,886175313,32,M,programmer,67401
332,119,689,4,886175431,32,M,programmer,67401
333,119,259,4,886175571,32,M,programmer,67401
334,119,315,5,886175571,32,M,programmer,67401
335,119,313,5,886176135,32,M,programmer,67401
336,119,340,4,886176485,32,M,programmer,67401
337,119,147,4,886176486,32,M,programmer,67401
338,119,137,5,886176486,32,M,programmer,67401
339,119,245,4,886176618,32,M,programmer,67401
340,119,537,5,886176618,32,M,programmer,67401
341,119,111,5,886176779,32,M,programmer,67401
342,119,301,4,886176779,32,M,programmer,67401
343,119,506,5,886176779,32,M,programmer,67401
344,119,54,4,886176814,32,M,programmer,67401
345,119,392,4,886176814,32,M,programmer,67401
346,119,845,4,886176922,32,M,programmer,67401
347,119,1137,5,886176922,32,M,programmer,67401
348,119,83,4,886176922,32,M,programmer,67401
349,119,1197,4,886176922,32,M,programmer,67401
350,119,40,4,886176993,32,M,programmer,67401
351,119,25,5,886177013,32,M,programmer,67401
352,119,685,4,886177048,32,M,programmer,67401
353,119,24,4,886177076,32,M,programmer,67401
354,119,1052,4,886177162,32,M,programmer,67401
355,119,710,4,886177162,32,M,programmer,67401
356,119,196,5,886177162,32,M,programmer,67401
357,119,562,4,886177206,32,M,programmer,67401
358,119,591,4,886177235,32,M,programmer,67401
359,119,471,4,886177338,32,M,programmer,67401
360,119,684,4,886177338,32,M,programmer,67401
361,119,209,4,886177544,32,M,programmer,67401
362,119,204,4,886177659,32,M,programmer,67401
363,119,272,5,886611471,32,M,programmer,67401
364,119,550,4,887038665,32,M,programmer,67401
365,119,144,4,887038665,32,M,programmer,67401
366,119,459,4,887038711,32,M,programmer,67401
367,119,1166,5,887038711,32,M,programmer,67401
368,119,727,5,887038711,32,M,programmer,67401
369,119,1160,5,887038711,32,M,programmer,67401
370,119,354,5,890626231,32,M,programmer,67401
371,119,299,4,890626446,32,M,programmer,67401
372,119,316,4,890626706,32,M,programmer,67401
373,119,9,4,890627252,32,M,programmer,67401
374,119,451,5,891286958,32,M,programmer,67401
375,119,995,4,891287008,32,M,programmer,67401
376,119,917,4,892564349,32,M,programmer,67401
377,640,790,4,874777260,20,M,student,61801
378,640,11,4,874777440,20,M,student,61801
379,640,12,5,874777491,20,M,student,61801
380,640,496,4,874777491,20,M,student,61801
381,640,180,5,874777528,20,M,student,61801
382,640,382,4,874777528,20,M,student,61801
383,640,56,5,874777528,20,M,student,61801
384,640,170,5,874777583,20,M,student,61801
385,640,134,5,874777623,20,M,student,61801
386,640,474,4,874777623,20,M,student,61801
387,640,770,4,874777658,20,M,student,61801
388,640,64,5,874777701,20,M,student,61801
389,640,47,4,874777735,20,M,student,61801
390,640,81,5,874777735,20,M,student,61801
391,640,175,5,874777735,20,M,student,61801
392,640,55,5,874777765,20,M,student,61801
393,640,461,4,874777833,20,M,student,61801
394,640,169,5,874777890,20,M,student,61801
395,640,182,5,874777925,20,M,student,61801
396,640,318,5,874777948,20,M,student,61801
397,640,204,5,874777974,20,M,student,61801
398,640,91,4,874777998,20,M,student,61801
399,640,70,4,874778065,20,M,student,61801
400,640,85,5,874778065,20,M,student,61801
401,640,4,4,874778065,20,M,student,61801
402,640,941,5,874778095,20,M,student,61801
403,640,580,5,874778096,20,M,student,61801
404,640,209,5,874778154,20,M,student,61801
405,640,189,5,874778181,20,M,student,61801
406,640,693,5,874778207,20,M,student,61801
407,640,201,4,874778240,20,M,student,61801
408,640,663,5,874778240,20,M,student,61801
409,640,96,5,874778240,20,M,student,61801
410,640,357,5,874778274,20,M,student,61801
411,640,239,5,874778274,20,M,student,61801
412,640,214,5,874778274,20,M,student,61801
413,640,53,4,874778274,20,M,student,61801
414,640,428,5,874778299,20,M,student,61801
415,640,1073,5,874778299,20,M,student,61801
416,640,42,5,874778345,20,M,student,61801
417,640,66,4,874778345,20,M,student,61801
418,640,202,5,874778366,20,M,student,61801
419,640,231,5,874778424,20,M,student,61801
420,640,233,4,874778479,20,M,student,61801
421,640,22,4,874778479,20,M,student,61801
422,640,161,4,874778479,20,M,student,61801
423,640,68,4,874778479,20,M,student,61801
424,640,79,5,874778515,20,M,student,61801
425,640,195,4,874778515,20,M,student,61801
426,640,92,4,874778515,20,M,student,61801
427,640,2,4,874778568,20,M,student,61801
428,640,684,4,874778568,20,M,student,61801
429,640,566,4,874778569,20,M,student,61801
430,640,385,5,874778569,20,M,student,61801
431,640,568,4,874778569,20,M,student,61801
432,640,226,5,874778569,20,M,student,61801
433,640,38,4,874778612,20,M,student,61801
434,640,761,5,874778613,20,M,student,61801
435,640,550,4,874778722,20,M,student,61801
436,640,591,4,875732368,20,M,student,61801
437,640,304,4,876067605,20,M,student,61801
438,640,210,5,876067710,20,M,student,61801
439,640,174,5,876067863,20,M,student,61801
440,640,1067,4,876068799,20,M,student,61801
441,640,346,4,886353742,20,M,student,61801
442,640,750,5,886353742,20,M,student,61801
443,640,751,4,886353742,20,M,student,61801
444,640,342,5,886353780,20,M,student,61801
445,640,689,4,886353852,20,M,student,61801
446,640,338,5,886353852,20,M,student,61801
447,640,315,5,886353894,20,M,student,61801
448,640,168,5,886354114,20,M,student,61801
449,640,173,5,886354270,20,M,student,61801
450,640,778,4,886354499,20,M,student,61801
451,640,732,4,886354499,20,M,student,61801
452,640,14,4,886474436,20,M,student,61801
453,640,919,5,886474436,20,M,student,61801
454,640,249,4,886474493,20,M,student,61801
455,640,150,4,886474493,20,M,student,61801
456,640,151,4,886474515,20,M,student,61801
457,640,952,4,886474538,20,M,student,61801
458,640,126,4,886474802,20,M,student,61801
459,640,269,5,886803575,20,M,student,61801
460,640,302,5,888025971,20,M,student,61801
461,640,186,5,888026047,20,M,student,61801
462,640,354,4,888262331,20,M,student,61801
463,640,313,5,888639815,20,M,student,61801
464,640,184,5,889235992,20,M,student,61801
465,640,1228,4,889235993,20,M,student,61801
466,640,691,4,890014144,20,M,student,61801
467,594,100,4,874781004,46,M,educator,M4J2K
468,594,515,5,874781050,46,M,educator,M4J2K
469,594,127,4,874781076,46,M,educator,M4J2K
470,594,14,4,874781173,46,M,educator,M4J2K
471,594,221,4,874781207,46,M,educator,M4J2K
472,594,15,4,874783052,46,M,educator,M4J2K
473,594,222,4,874783052,46,M,educator,M4J2K
474,594,520,4,874786664,46,M,educator,M4J2K
475,594,357,4,874786664,46,M,educator,M4J2K
476,594,242,4,875997093,46,M,educator,M4J2K
477,594,269,4,877816219,46,M,educator,M4J2K
478,594,199,4,877816302,46,M,educator,M4J2K
479,23,181,4,874784337,30,F,artist,48197
480,23,713,4,874784337,30,F,artist,48197
481,23,250,4,874784338,30,F,artist,48197
482,23,7,4,874784385,30,F,artist,48197
483,23,14,4,874784440,30,F,artist,48197
484,23,50,4,874784440,30,F,artist,48197
485,23,124,5,874784440,30,F,artist,48197
486,23,919,5,874784440,30,F,artist,48197
487,23,116,5,874784466,30,F,artist,48197
488,23,19,4,874784466,30,F,artist,48197
489,23,13,4,874784497,30,F,artist,48197
490,23,408,5,874784538,30,F,artist,48197
491,23,100,5,874784557,30,F,artist,48197
492,23,283,4,874784575,30,F,artist,48197
493,23,1,5,874784615,30,F,artist,48197
494,23,405,4,874784638,30,F,artist,48197
495,23,224,5,874784638,30,F,artist,48197
496,23,961,5,874785165,30,F,artist,48197
497,23,518,5,874785194,30,F,artist,48197
498,23,56,4,874785233,30,F,artist,48197
499,23,433,5,874785233,30,F,artist,48197
500,23,170,4,874785348,30,F,artist,48197
501,23,522,4,874785447,30,F,artist,48197
502,23,603,4,874785448,30,F,artist,48197
503,23,275,5,874785474,30,F,artist,48197
504,23,8,4,874785474,30,F,artist,48197
505,23,238,5,874785526,30,F,artist,48197
506,23,705,4,874785526,30,F,artist,48197
507,23,175,5,874785526,30,F,artist,48197
508,23,59,4,874785526,30,F,artist,48197
509,23,96,4,874785551,30,F,artist,48197
510,23,89,5,874785582,30,F,artist,48197
511,23,228,4,874785582,30,F,artist,48197
512,23,504,4,874785624,30,F,artist,48197
513,23,55,4,874785624,30,F,artist,48197
514,23,174,4,874785652,30,F,artist,48197
515,23,479,5,874785728,30,F,artist,48197
516,23,185,4,874785756,30,F,artist,48197
517,23,132,4,874785756,30,F,artist,48197
518,23,230,4,874785809,30,F,artist,48197
519,23,171,5,874785809,30,F,artist,48197
520,23,209,5,874785843,30,F,artist,48197
521,23,512,5,874785843,30,F,artist,48197
522,23,463,4,874785843,30,F,artist,48197
523,23,710,4,874785889,30,F,artist,48197
524,23,172,4,874785889,30,F,artist,48197
525,23,527,4,874785926,30,F,artist,48197
526,23,652,4,874785926,30,F,artist,48197
527,23,83,4,874785926,30,F,artist,48197
528,23,79,4,874785957,30,F,artist,48197
529,23,367,4,874785957,30,F,artist,48197
530,23,189,5,874785985,30,F,artist,48197
531,23,98,5,874786016,30,F,artist,48197
532,23,194,4,874786016,30,F,artist,48197
533,23,418,4,874786037,30,F,artist,48197
534,23,629,4,874786098,30,F,artist,48197
535,23,99,4,874786098,30,F,artist,48197
536,23,134,4,874786098,30,F,artist,48197
537,23,133,4,874786220,30,F,artist,48197
538,23,95,4,874786220,30,F,artist,48197
539,23,153,4,874786438,30,F,artist,48197
540,23,385,4,874786462,30,F,artist,48197
541,23,211,4,874786512,30,F,artist,48197
542,23,203,4,874786746,30,F,artist,48197
543,23,511,5,874786770,30,F,artist,48197
544,23,421,5,874786770,30,F,artist,48197
545,23,528,4,874786974,30,F,artist,48197
546,23,195,4,874786993,30,F,artist,48197
547,23,216,4,874787204,30,F,artist,48197
548,23,856,4,874787288,30,F,artist,48197
549,23,516,4,874787330,30,F,artist,48197
550,23,381,4,874787350,30,F,artist,48197
551,23,173,5,874787587,30,F,artist,48197
552,23,380,5,874787774,30,F,artist,48197
553,23,404,4,874787860,30,F,artist,48197
554,23,386,4,874789001,30,F,artist,48197
555,23,530,4,874789279,30,F,artist,48197
556,23,427,5,874789279,30,F,artist,48197
557,23,258,5,876785704,30,F,artist,48197
558,23,222,4,876785704,30,F,artist,48197
559,23,541,4,876785720,30,F,artist,48197
560,23,269,5,877817151,30,F,artist,48197
561,23,177,4,884550003,30,F,artist,48197
562,23,588,4,884550021,30,F,artist,48197
563,23,131,4,884550021,30,F,artist,48197
564,23,432,4,884550048,30,F,artist,48197
565,23,483,4,884550048,30,F,artist,48197
566,23,694,4,884550049,30,F,artist,48197
567,23,91,4,884550049,30,F,artist,48197
568,276,258,5,874786337,21,M,student,95064
569,276,300,4,874786338,21,M,student,95064
570,276,294,4,874786366,21,M,student,95064
571,276,328,4,874786366,21,M,student,95064
572,276,288,4,874786392,21,M,student,95064
573,276,324,4,874786419,21,M,student,95064
574,276,408,5,874786467,21,M,student,95064
575,276,508,5,874786467,21,M,student,95064
576,276,298,5,874786467,21,M,student,95064
577,276,919,4,874786467,21,M,student,95064
578,276,181,5,874786488,21,M,student,95064
579,276,273,4,874786517,21,M,student,95064
580,276,7,5,874786517,21,M,student,95064
581,276,628,4,874786538,21,M,student,95064
582,276,151,5,874786568,21,M,student,95064
583,276,1,5,874786568,21,M,student,95064
584,276,127,5,874786568,21,M,student,95064
585,276,117,4,874786568,21,M,student,95064
586,276,547,4,874786605,21,M,student,95064
587,276,100,5,874786605,21,M,student,95064
588,276,284,4,874786605,21,M,student,95064
589,276,276,4,874786605,21,M,student,95064
590,276,249,4,874786632,21,M,student,95064
591,276,471,4,874786657,21,M,student,95064
592,276,123,4,874786657,21,M,student,95064
593,276,257,4,874786657,21,M,student,95064
594,276,25,4,874786686,21,M,student,95064
595,276,246,4,874786686,21,M,student,95064
596,276,410,4,874786686,21,M,student,95064
597,276,109,4,874786686,21,M,student,95064
598,276,293,4,874786686,21,M,student,95064
599,276,147,4,874786686,21,M,student,95064
600,276,455,4,874786713,21,M,student,95064
601,276,240,4,874786713,21,M,student,95064
602,276,235,4,874786734,21,M,student,95064
603,276,742,4,874786756,21,M,student,95064
604,276,237,5,874786756,21,M,student,95064
605,276,475,5,874786756,21,M,student,95064
606,276,250,4,874786784,21,M,student,95064
607,276,685,4,874786784,21,M,student,95064
608,276,411,4,874786807,21,M,student,95064
609,276,845,4,874786807,21,M,student,95064
610,276,473,4,874786831,21,M,student,95064
611,276,458,4,874786854,21,M,student,95064
612,276,290,4,874786854,21,M,student,95064
613,276,1129,4,874786876,21,M,student,95064
614,276,125,4,874786876,21,M,student,95064
615,276,121,4,874786897,21,M,student,95064
616,276,150,4,874786924,21,M,student,95064
617,276,192,5,874787353,21,M,student,95064
618,276,180,5,874787353,21,M,student,95064
619,276,214,5,874787353,21,M,student,95064
620,276,175,5,874787376,21,M,student,95064
621,276,12,5,874787407,21,M,student,95064
622,276,47,4,874787407,21,M,student,95064
623,276,160,4,874787441,21,M,student,95064
624,276,64,5,874787441,21,M,student,95064
625,276,469,4,874787441,21,M,student,95064
626,276,135,5,874787441,21,M,student,95064
627,276,28,4,874787441,21,M,student,95064
628,276,65,4,874787467,21,M,student,95064
629,276,23,5,874787467,21,M,student,95064
630,276,806,4,874787467,21,M,student,95064
631,276,523,4,874787496,21,M,student,95064
632,276,318,5,874787496,21,M,student,95064
633,276,22,5,874787496,21,M,student,95064
634,276,11,5,874787497,21,M,student,95064
635,276,461,4,874787526,21,M,student,95064
636,276,558,4,874787526,21,M,student,95064
637,276,357,5,874787526,21,M,student,95064
638,276,182,5,874787549,21,M,student,95064
639,276,197,5,874787549,21,M,student,95064
640,276,157,5,874790773,21,M,student,95064
641,276,223,5,874790773,21,M,student,95064
